Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO crop,XY paired,achiasmate,asynased,notes
Batch0,,7mar15_1mar15_PWD_m1_sp4_1.2_rev.tif,232-18593-11095.tif,1,20,28,no,yes,0,0,
Batch0,,6mar15_1mar15_PWD_m1_sp4_3_rev.tif,14902-26180-4988.tif,2,20,34,no,yes,0,0,
Batch0,,7mar15_1mar15_PWD_m1_sp4_6.1_rev.tif,22386-11560-8457.tif,3,20,31,no,yes,0,0,
Batch0,,6mar15_1mar15_PWD_m1_sp4_6.1_rev.tif,12978-9900-16281.tif,1,20,32,no,yes,0,0,nonhomlogous tangle
Batch0,,6mar15_1mar15_PWD_m1_sp4_6.1_rev.tif,12978-9900-16281.tif,1,20,32,no,yes,0,0,nonhomlogous tangle
Batch0,,6mar15_1mar15_PWD_m1_sp4_7_rev.tif,15605-14443-18333.tif,4,20,27,no,yes,0,0,
Batch0,,6mar15_1mar15_PWD_m1_sp4_8_rev.tif,16568-7932-11874.tif,1,20,27,no,yes,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_10_rev.tif,24286-29431-24989.tif,1,20,26,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_12_rev.tif,5704-12836-15845.tif,2,20,32,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_14_rev.tif,18522-14499-11308.tif,2,20,26,no,na,0,0,some extra SC noise
Batch0,,1mar16_20feb16_G_f3_sp1_15_rev.tif,15896-21931-11803.tif,1,20,27,no,na,0,0,some extra SC noise
Batch0,,1mar16_20feb16_G_f3_sp1_18_rev.tif,27793-1403-351.tif,2,20,39,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_19_rev.tif,4799-1196-23852.tif,2,20,32,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_21_rev.tif,9655-25073-29108.tif,4,20,26,no,na,0,0,some asynasped SC areas
Batch0,,1mar16_20feb16_G_f3_sp1_23_rev.tif,6221-31047-5299.tif,1,20,29,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_26_rev.tif,26220-7473-11658.tif,1,20,37,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_27_rev.tif,10997-512-16107.tif,3,20,25,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_28_rev.tif,29231-18885-8338.tif,2,20,28,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_3_rev.tif,3528-20977-30326.tif,2,20,36,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_30_rev.tif,28591-20325-20149.tif,1,20,24,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_33_rev.tif,15070-10184-15812.tif,2,20,28,no,na,0,0,extra SC
Batch0,,1mar16_20feb16_G_f3_sp1_34_rev.tif,21204-1802-26342.tif,5,20,22,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_4_rev.tif,9113-17165-19274.tif,3,20,30,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_5_rev.tif,11575-19505-17138.tif,1,20,30,no,na,0,0,
Batch0,,1mar16_20feb16_G_f3_sp1_6_rev.tif,15822-24913-26161.tif,3,20,28,no,na,0,0,extra SC noise
Batch0,,1mar16_20feb16_G_f3_sp1_7_rev.tif,17986-25391-31102.tif,3,20,27,no,na,0,0,some extra SC noise
Batch0,,1mar16_20feb16_G_f3_sp1_8_rev.tif,16897-3604-8503.tif,3,20,38,no,na,0,0,extra SC noise
Batch0,,9mar16_22feb16_G_m1_sp1_1_rev.tif,22364-9942-3241.tif,1,20,26,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_11_rev.tif,24308-19830-18195.tif,1,20,21,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_13_rev.tif,7042-8172-12845.tif,1,20,30,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_15.2_rev.tif,27892-622-28158.tif,1,20,27,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_16_rev.tif,18696-14763-4525.tif,1,20,25,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_18_rev.tif,3590-30718-4906.tif,1,20,22,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_2_rev.tif,24521-8057-14739.tif,2,20,22,yes,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_20_rev.tif,9499-27125-27907.tif,2,20,24,no,yes,0,0,possible non homlogus tangle
Batch0,,9mar16_22feb16_G_m1_sp1_21.1_rev.tif,14966-11259-28867.tif,1,20,26,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_21.2_rev.tif,8591-28718-1534.tif,2,20,36,no,yes,0,0,nonhomlog tangle
Batch0,,9mar16_22feb16_G_m1_sp1_22_rev.tif,4475-21101-18122.tif,1,20,23,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_3_rev.tif,13366-11305-1193.tif,3,20,25,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_4_rev.tif,4688-23382-17413.tif,1,20,26,yes,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_5_rev.tif,12711-22752-7495.tif,2,20,23,no,yes,0,0,no centomere signal
Batch0,,9mar16_22feb16_G_m1_sp1_6_rev.tif,17041-22821-10302.tif,1,20,20,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_7_rev.tif,20455-29125-31374.tif,1,20,27,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_8_rev.tif,10809-15767-23310.tif,1,20,19,no,yes,0,0,
Batch0,,9mar16_22feb16_G_m1_sp1_9_rev.tif,32744-19914-21055.tif,1,20,27,no,yes,0,0,
Batch0,,20jul15_22jun15_G_m1_sp1_4_rev.tif,4051-7896-6594.tif,2,20,25,no,yes,0,0,
Batch0,,30jul15_22jun15_G_m1_sp1_4_rev.tif,2314-28539-30287.tif,2,20,26,yes,yes,0,0,
Batch0,,30jul15_22jun15_G_m1_sp1_5_rev.tif,1932-9752-18782.tif,4,20,20,yes,yes,0,0,
Batch0,,20jul15_22jun15_G_m1_sp1_8.1_rev.tif,21126-1888-30799.tif,3,20,24,yes,yes,0,0,
Batch0,,20aug15_22jun15_G_m1_sp2_1.2_rev.tif,24809-18755-11043.tif,1,20,20,no,yes,0,0,
Batch0,,20aug15_22jun15_G_m1_sp2_11_rev.tif,9854-29688-16264.tif,2,20,27,no,yes,0,0,
Batch0,,20aug15_22jun15_G_m1_sp2_12_rev.tif,24589-22348-32724.tif,2,20,21,no,yes,0,0,
Batch0,,20aug15_22jun15_G_m1_sp2_14_rev.tif,28404-31692-1566.tif,4,20,22,no,yes,0,0,
Batch0,,20aug15_22jun15_G_m1_sp2_19.2_rev.tif,19159-20620-20363.tif,4,20,21,no,yes,0,0,possible non-homologous tangle. Foci not very distinct
Batch0,,20aug15_22jun15_G_m1_sp2_2.2_rev.tif,30476-7765-31202.tif,1,20,23,no,yes,0,0,
Batch0,,20aug15_22jun15_G_m1_sp2_5.1_rev.tif,28858-28342-19502.tif,2,20,22,no,yes,0,0,nohomologous tangle
Batch0,,20aug15_22jun15_G_m1_sp2_7_rev.tif,27930-9334-24232.tif,3,20,25,no,yes,0,0,
Batch0,,27jul15_22jun15_G_m2_sp1_10.1_rev.tif,26989-13649-5214.tif,4,20,25,no,yes,0,0,
Batch0,,27jul15_22jun15_G_m2_sp1_10.2_rev.tif,12543-26610-11782.tif,1,20,22,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_11_rev.tif,6462-758-29063.tif,2,20,23,yes,yes,0,0,
Batch0,,27jul15_22jun15_G_m2_sp1_11_rev.tif,9901-30978-13913.tif,4,20,24,yes,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_12.1_rev.tif,12057-30016-5671.tif,2,20,23,no,1 CO,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_14_rev.tif,18824-23703-3462.tif,3,20,25,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_16_rev.tif,9679-6016-9968.tif,1,20,20,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_17_rev.tif,20615-31675-13095.tif,1,20,28,no,yes,0,0,excellent
Batch0,,28jul15_22jun15_G_m2_sp1_18_rev.tif,3832-11706-20867.tif,,20,25,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_19_rev.tif,25070-2445-25472.tif,1,20,23,no,no,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_20_rev.tif,4326-3552-8860.tif,3,20,26,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_21.1_rev.tif,12254-6759-1486.tif,3,20,23,no,1 CO,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_21.3_rev.tif,24306-7273-29673.tif,1,20,24,yes,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_3_rev.tif,24733-5113-3688.tif,1,20,26,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_4_rev.tif,6335-10047-25570.tif,1,20,26,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_5_rev.tif,25472-14911-4777.tif,1,20,24,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_6.1_rev.tif,6953-5474-20672.tif,2,20,23,yes,yes,0,0,
Batch0,,27jul15_22jun15_G_m2_sp1_6_rev.tif,25252-16339-29574.tif,2,20,24,yes,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_7.3_rev.tif,,5,20,20,yes,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_7.4_rev.tif,,5,20,25,yes,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_8_rev.tif,30311-7312-220.tif,1,20,20,no,yes,0,0,
Batch0,,27jul15_22jun15_G_m2_sp1_8_rev.tif,26255-690-20837.tif,1,20,22,no,yes,0,0,
Batch0,,28jul15_22jun15_G_m2_sp1_9_rev.tif,7825-14547-22112.tif,3,20,22,no,yes,0,0,
Batch0,,5jul15_23apr15_PWD_f1_sp1_13_rev.tif,21713-30801-13589.tif,5,20,28,yes,na,0,0,
Batch0,,5jul15_23apr15_PWD_f1_sp1_18_rev.tif,29173-18098-1518.tif,3,20,28,no,na,0,0,
Batch0,,5jul15_23apr15_PWD_f1_sp1_19_rev.tif,30546-8082-21629.tif,4,20,24,no,na,0,0,several broken SC
Batch0,,5jul15_23apr15_PWD_f1_sp1_3_rev.tif,26984-3136-16203.tif,4,20,33,no,na,0,0,
Batch0,,9aug15_23apr15_PWD_f2_sp1_1_rev.tif,30648-27366-28887.tif,2,20,28,no,na,0,0,
Batch0,,9aug15_23apr15_PWD_f2_sp1_11_rev.tif,18103-14440-22025.tif,1,20,23,no,na,0,0,
Batch0,,8jun15_23apr15_PWD_f2_sp1_12_rev.tif,28147-14742-20150.tif,2,20,29,no,na,0,0,
Batch0,,8jun15_23apr15_PWD_f2_sp1_15_rev.tif,12857-17009-9989.tif,2,20,25,no,na,0,0,SC for one chromosome clouded
Batch0,,8jun15_23apr15_PWD_f2_sp1_16_rev.tif,14659-902-7924.tif,1,20,31,no,na,0,0,
Batch0,,8jun15_23apr15_PWD_f2_sp1_21_rev.tif,5779-19404-26085.tif,3,20,34,no,na,0,0,covered up debris SC
Batch0,,8jun15_23apr15_PWD_f2_sp1_25.1_rev.tif,27206-9142-13944.tif,2,20,23,no,na,0,0,
Batch0,,9aug15_23apr15_PWD_f2_sp1_7_rev.tif,1955-31845-28821.tif,5,20,26,no,na,0,0,possible nonhomologous tangle
Batch0,,9aug15_23apr15_PWD_f2_sp1_9.1_rev.tif,19715-16528-28685.tif,3,20,30,no,na,0,0,pretty high background
Batch0,,13jul15_23apr15_WSB_f1_sp1_18_rev.tif,14701-20732-32062.tif,4,20,27,no,na,0,0,
Batch0,,13jul15_23apr15_WSB_f1_sp1_20_rev.tif,9754-20299-8792.tif,3,20,23,no,na,0,0,
Batch0,,13jul15_23apr15_WSB_f1_sp1_4_rev.tif,20357-24179-4600.tif,4,20,26,yes,na,0,0,low foci distinction. Low cell quality
Batch0,,1jul15_23apr15_WSB_f1_sp1_5_rev.tif,3182-21589-24202.tif,4,20,26,no,na,0,0,several broken SC
Batch0,,13jul15_23apr15_WSB_f1_sp1_6_rev.tif,11112-1101-1648.tif,5,20,25,no,na,0,0,some broken SC
Batch0,,8apr15_24mar15_PWD_m2_sp1_11_rev.tif,6140-10942-27080.tif,1,20,27,no,yes,0,0,
Batch0,,8apr15_24mar15_PWD_m2_sp1_15.1_rev.tif,31592-31889-30570.tif,2,20,27,no,yes,0,0,
Batch0,,8apr15_24mar15_PWD_m2_sp1_19_rev.tif,17709-30167-12489.tif,3,20,31,no,yes,0,0,
Batch0,,8apr15_24mar15_PWD_m2_sp1_2_rev.tif,25863-25316-26300.tif,2,20,27,no,yes,0,0,nonhomlog tangle
Batch0,,8apr15_24mar15_PWD_m2_sp1_22.3_rev.tif,12504-32750-1559.tif,3,20,28,yes,yes,0,0,possible non-homlogus tangle
Batch0,,8apr15_24mar15_PWD_m2_sp1_23.1_rev.tif,2701-9419-23012.tif,2,20,31,no,yes,0,0,nonhomolog tangle
Batch0,,8apr15_24mar15_PWD_m2_sp1_24_rev.tif,32527-4700-8061.tif,4,20,26,yes,yes,0,0,
Batch0,,8apr15_24mar15_PWD_m2_sp1_25.1_rev.tif,29870-19019-10523.tif,3,20,24,no,yes,0,0,
Batch0,,8apr15_24mar15_PWD_m2_sp1_26_rev.tif,4137-10547-10598.tif,3,20,29,no,yes,0,0,
Batch0,,8apr15_24mar15_PWD_m2_sp1_6_rev.tif,9805-16206-9361.tif,3,20,32,no,yes,0,0,
Batch0,,8apr15_24mar15_PWD_m2_sp1_9.1_rev.tif,9026-28955-5011.tif,4,20,25,yes,yes,0,0,
Batch0,,2apr15_28feb15_PWD_f1_sp1_11_rev.tif,8227-8865-20584.tif,3,20,28,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f1_sp1_16_rev.tif,2443-28684-25369.tif,3,20,22,yes,no,0,0,
Batch0,,2apr15_28feb15_PWD_f1_sp1_9_rev.tif,23580-3641-12788.tif,1,20,29,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_12_rev.tif,22826-28260-5369.tif,3,20,25,yes,na,0,0,extra SC noise
Batch0,,13mar15_28feb15_PWD_f2_sp1_14_rev.tif,9331-9828-21317.tif,3,20,26,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_19_rev.tif,5172-7069-1011.tif,2,20,26,no,na,0,0,1 broken SC
Batch0,,13mar15_28feb15_PWD_f2_sp1_21_rev.tif,25272-6584-19732.tif,3,20,21,yes,na,0,0,nonhomlog tangle
Batch0,,13mar15_28feb15_PWD_f2_sp1_22.1_rev.tif,20695-14131-3489.tif,2,20,27,yes,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_25_rev.tif,4738-15692-23256.tif,1,20,28,yes,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_29_rev.tif,27422-23029-3021.tif,2,20,25,yes,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_30_rev.tif,29470-7891-11822.tif,2,20,26,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_31_rev.tif,25180-4609-1458.tif,1,20,27,yes,na,0,0,nonhomlog tangle
Batch0,,13mar15_28feb15_PWD_f2_sp1_33.2_rev.tif,26167-10842-9547.tif,2,20,25,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_34.1_rev.tif,5979-11698-9612.tif,4,20,25,yes,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_35.1_rev.tif,19471-12867-9883.tif,2,20,31,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_35.2_rev.tif,30765-19800-12063.tif,3,20,30,no,na,0,0,some broken SC
Batch0,,13mar15_28feb15_PWD_f2_sp1_36.1_rev.tif,26917-21363-26651.tif,3,20,23,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_36.2_rev.tif,6493-14869-29662.tif,3,20,23,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_39_rev.tif,5572-14487-3941.tif,2,20,24,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_40.1_rev.tif,22554-13777-22426.tif,2,20,24,no,,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_42_rev.tif,23076-4295-4168.tif,2,20,26,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_43_rev.tif,19702-13580-29530.tif,2,20,24,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_46_rev.tif,16981-14405-8076.tif,1,20,23,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_48.1_rev.tif,23584-9754-1083.tif,2,20,26,no,na,0,0,
Batch0,,13mar15_28feb15_PWD_f2_sp1_49_rev.tif,15076-21345-7181.tif,1,20,26,no,na,0,0,little extra SC
Batch0,,13mar15_28feb15_PWD_f2_sp1_6_rev.tif,22818-9011-23122.tif,2,20,24,yes,na,0,0,
Batch0,,2apr15_28feb15_PWD_f3_sp1_10_rev.tif,28088-1533-22832.tif,2,20,29,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f3_sp1_14.1_rev.tif,23322-30922-28196.tif,1,20,24,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f3_sp1_17_rev.tif,6740-7971-23729.tif,2,20,30,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f3_sp1_23_rev.tif,14949-12931-57.tif,2,20,25,yes,na,0,0,
Batch0,,11mar15_28feb15_PWD_f3_sp1_24_rev.tif,10199-9710-5960.tif,1,20,26,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f3_sp1_26.1_rev.tif,17890-17166-23806.tif,2,20,31,no,na,0,0,
Batch0,,2apr15_28feb15_PWD_f3_sp1_4_rev.tif,24461-28773-19879.tif,1,20,31,no,na,0,0,
Batch0,,2apr15_28feb15_PWD_f3_sp1_6_rev.tif,31985-30356-7445.tif,2,20,24,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f3_sp1_7_rev.tif,26872-2242-4883.tif,2,20,25,no,na,0,0,some broken SC
Batch0,,2apr15_28feb15_PWD_f3_sp1_7_rev.tif,12675-21979-6047.tif,3,20,30,no,na,0,0,
Batch0,,2apr15_28feb15_PWD_f3_sp1_8_rev.tif,2780-30903-17637.tif,2,20,36,no,na,0,0,
Batch0,,2apr15_28feb15_PWD_f3_sp1_9_rev.tif,6604-16047-13683.tif,3,20,25,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f6_sp1_10_rev.tif,27620-18031-17434.tif,2,20,24,yes,na,0,0,
Batch0,,11mar15_28feb15_PWD_f6_sp1_15_rev.tif,24041-30751-24114.tif,2,20,32,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f6_sp1_19.1_rev.tif,30431-27343-13512.tif,2,20,28,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f6_sp1_20_rev.tif,28334-30954-31643.tif,3,20,29,no,na,0,0,
Batch0,,11mar15_28feb15_PWD_f6_sp1_8.2_rev.tif,14314-1776-23820.tif,2,20,26,no,na,0,0,
Batch0,,10apr15_31mar15_WSB_m1_sp1_1_rev.tif,14179-22247-1888.tif,2,20,23,yes,yes,0,0,
Batch0,,29jun15_31mar15_WSB_m1_sp1_10_rev.tif,5479-16467-30397.tif,4,20,23,yes,yes,0,0,
Batch0,,19may15_31mar15_WSB_m1_sp1_16_rev.tif,25273-2215-4863.tif,4,20,25,yes,yes,0,0,
Batch0,,19may15_31mar15_WSB_m1_sp1_19_rev.tif,16502-8773-127.tif,4,20,24,no,yes,0,0,high amount of background
Batch0,,19may15_31mar15_WSB_m1_sp1_2_rev.tif,24618-23641-36.tif,3,20,27,no,na,0,0,nonhomolog tangle
Batch0,,19may15_31mar15_WSB_m1_sp1_21.2_rev.tif,2147-3711-32641.tif,2,20,23,no,yes,0,0,
Batch0,,19may15_31mar15_WSB_m1_sp1_23_rev.tif,16621-9220-5788.tif,4,20,30,no,yes,0,0,high background
Batch0,,19may15_31mar15_WSB_m1_sp1_24_rev.tif,30061-22174-5586.tif,2,20,31,no,yes,0,0,
Batch0,,19may15_31mar15_WSB_m1_sp1_25_rev.tif,23761-13102-17015.tif,3,20,26,no,yes,0,0,
Batch0,,19may15_31mar15_WSB_m1_sp1_4_rev.tif,10650-1709-17314.tif,2,20,26,yes,yes,0,0,
Batch0,,19may15_31mar15_WSB_m1_sp1_8_rev.tif,29197-8747-2565.tif,5,20,28,no,yes,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_11_rev.tif,7464-4579-8703.tif,1,20,24,yes,yes,0,0,nonhomolog tangle. One chrm missing centro
Batch0,,13apr15_31mar15_WSB_m2_sp1_12_rev.tif,32302-32202-21869.tif,3,20,24,no,yes,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_13_rev.tif,21068-31433-25783.tif,3,20,26,no,no,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_15_rev.tif,29660-22814-14342.tif,3,20,23,no,yes,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_17.1_rev.tif,4021-2592-14951.tif,4,20,27,no,yes,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_17.3_rev.tif,7980-21375-1106.tif,3,20,21,yes,yes,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_18_rev.tif,26472-169-17355.tif,2,20,24,no,yes,0,0,nonhomlog tangle
Batch0,,13apr15_31mar15_WSB_m2_sp1_19_rev.tif,2655-4262-4602.tif,1,20,26,no,yes,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_20_rev.tif,10997-15561-5617.tif,3,20,24,yes,yes,0,0,"some SC signal spotty, higher background"
Batch0,,13apr15_31mar15_WSB_m2_sp1_21_rev.tif,12224-16107-22100.tif,4,20,26,yes,yes,0,0,extra SC
Batch0,,13apr15_31mar15_WSB_m2_sp1_22_rev.tif,29000-11539-818.tif,1,20,20,no,no,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_3.2_rev.tif,3114-1346-27906.tif,3,20,27,yes,no,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_5_rev.tif,15062-1938-28261.tif,2,20,25,no,yes,0,0,some SC helixy
Batch0,,13apr15_31mar15_WSB_m2_sp1_6.3_rev.tif,5969-27102-21928.tif,1,20,23,no,yes,0,0,
Batch0,,13apr15_31mar15_WSB_m2_sp1_7.2_rev.tif,3613-1110-18445.tif,1,20,24,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_1_rev.tif,5822-17255-23792.tif,1,20,20,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_10_rev.tif,9567-19908-6952.tif,1,20,23,nu,yes,0,0,nonhomlogus tangle
Batch0,,1mar16_3jan16_G_m1_sp1_11_rev.tif,3378-24222-4401.tif,1,20,22,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_12_rev.tif,27812-2483-18815.tif,1,20,24,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_13.3_rev.tif,17014-28294-30861.tif,3,20,21,yes,yes,0,0,fair amount of background
Batch0,,1mar16_3jan16_G_m1_sp1_14_rev.tif,16066-21108-27360.tif,1,20,20,yes,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_15_rev.tif,21441-15519-10681.tif,1,20,21,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_16.1_rev.tif,29887-93-27745.tif,1,20,21,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_17_rev.tif,15594-2563-12621.tif,3,20,22,yes,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_18.1_rev.tif,28571-14435-12903.tif,1,20,24,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_18.2_rev.tif,26869-12909-15822.tif,1,20,22,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_2_rev.tif,11866-384-686.tif,1,20,24,yes,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_20.1_rev.tif,8180-7548-12506.tif,1,20,22,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_20.2_rev.tif,29652-4308-12407.tif,1,20,22,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_21_rev.tif,13400-27720-30194.tif,2,20,26,no,no,0,0,XY just a little seperated
Batch0,,1mar16_3jan16_G_m1_sp1_22_rev.tif,4079-31414-14106.tif,1,20,22,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_23_rev.tif,22258-22220-24009.tif,1,20,19,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_24.1_rev.tif,1824-6757-5160.tif,1,20,20,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_24.2_rev.tif,10199-22230-1251.tif,1,20,21,no,yes,0,0,non-homolog crossing
Batch0,,1mar16_3jan16_G_m1_sp1_3.1_rev.tif,563-24997-13246.tif,1,20,20,yes,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_5.2_rev.tif,3283-29031-6753.tif,1,20,22,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_6_rev.tif,26821-31058-3439.tif,1,20,21,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_7_rev.tif,5372-13078-31031.tif,1,20,22,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_8.1_rev.tif,18804-9486-20666.tif,1,20,19,no,yes,0,0,
Batch0,,1mar16_3jan16_G_m1_sp1_8.2_rev.tif,26619-4703-17901.tif,1,20,22,yes,yes,0,0,
Batch0,,9mar16_3nov15_WSB_f1_sp3_17_rev.tif,6547-218-3520.tif,2,20,28,no,na,0,0,
Batch0,,9mar16_3nov15_WSB_f1_sp3_18_rev.tif,8462-29333-28508.tif,3,20,25,no,na,0,0,
Batch0,,9mar16_3nov15_WSB_f1_sp3_21_rev.tif,10723-6382-7259.tif,3,20,24,no,na,0,0,synapsis looks funny
Batch0,,9mar16_3nov15_WSB_f1_sp3_22_rev.tif,23318-21453-23334.tif,5,20,27,no,na,0,0,some asynasped chrom
Batch0,,9mar16_3nov15_WSB_f1_sp3_25_rev.tif,12835-23620-24389.tif,3,20,23,no,na,0,0,SC kinda kinky
Batch0,,9mar16_3nov15_WSB_f1_sp3_27_rev.tif,2314-20481-534.tif,2,20,24,no,na,0,0,
Batch0,,9mar16_3nov15_WSB_f1_sp3_28_rev.tif,12117-5071-15790.tif,3,20,22,no,na,0,0,SC shrunched up
Batch0,,30apr15_4apr15_WSB_f1_sp1_1_rev.tif,28142-26-3289.tif,3,20,27,no,na,0,0,
Batch0,,23apr15_4apr15_WSB_f1_sp1_4_rev.tif,7626-15059-32457.tif,2,20,26,yes,na,0,0,
Batch0,,30apr15_4apr15_WSB_f1_sp1_7_rev.tif,6085-12979-325.tif,3,20,26,no,na,0,0,
Batch0,,23apr15_4apr15_WSB_f1_sp1_9_rev.tif,22694-13575-4200.tif,1,20,29,no,na,0,0,
Batch0,,23apr15_4apr15_WSB_f2_sp1_15_rev.tif,24934-26364-18105.tif,1,20,38,no,na,0,0,
Batch0,,23apr15_4apr15_WSB_f2_sp1_19_rev.tif,1912-20741-3566.tif,1,20,26,yes,na,0,0,
Batch0,,23apr15_4apr15_WSB_f2_sp1_5_rev.tif,31191-32694-17714.tif,4,20,27,no,na,0,0,some chromsome SC broken
Batch0,,27mar16_6mar16_G_m1_sp1_1_rev.tif,18516-29564-21433.tif,3,20,25,no,yes,0,0,
